2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | ═══════════ INICIANDO PROCESAMIENTO DE LICITACIONES (VERSIÓN PROFESIONAL) ═══════════ | MEM:101.2MB | T:0.0s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 1: Cargando datos de entrada... | MEM:101.2MB | T:0.0s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | Validación exitosa: 93 registros, 76 columnas | MEM:103.3MB | T:0.1s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 2: Procesando estructura de datos... | MEM:103.3MB | T:0.1s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 3: Cargando estado anterior... | MEM:104.0MB | T:0.3s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 4: Preparando archivo Excel... | MEM:105.0MB | T:0.3s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 5: Procesando licitaciones... | MEM:105.9MB | T:0.3s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 6: Restaurando validaciones... | MEM:106.1MB | T:0.4s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 7: Finalizando archivo... | MEM:106.1MB | T:0.4s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 8: Procesando histórico de licitaciones... | MEM:106.8MB | T:0.4s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | 🕐 Procesando licitaciones expiradas para histórico... | MEM:106.8MB | T:0.4s
2025-08-13 16:01:29 | WARNING  | etapa4_profesional | _log_with_context:265 | No se encontró columna de fecha de cierre, saltando procesamiento de histórico | MEM:106.8MB | T:0.4s
2025-08-13 16:01:29 | INFO     | etapa4_profesional | _log_with_context:265 | ═══════════ PROCESAMIENTO COMPLETADO EXITOSAMENTE ═══════════ | MEM:106.8MB | T:0.4s
