2025-08-12 15:15:09 | INFO     | etapa4_profesional | _log_with_context:265 | ═══════════ INICIANDO PROCESAMIENTO DE LICITACIONES (VERSIÓN PROFESIONAL) ═══════════ | MEM:90.6MB | T:0.0s
2025-08-12 15:15:09 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 1: Cargando datos de entrada... | MEM:90.6MB | T:0.0s
2025-08-12 15:15:09 | INFO     | etapa4_profesional | _log_with_context:265 | Validación exitosa: 75 registros, 76 columnas | MEM:92.6MB | T:0.1s
2025-08-12 15:15:09 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 2: Procesando estructura de datos... | MEM:92.6MB | T:0.1s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 3: Cargando estado anterior... | MEM:92.2MB | T:4.9s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 4: Preparando archivo Excel... | MEM:93.2MB | T:4.9s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 5: Procesando licitaciones... | MEM:94.2MB | T:4.9s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 6: Restaurando validaciones... | MEM:94.2MB | T:4.9s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 7: Finalizando archivo... | MEM:94.2MB | T:4.9s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | PASO 8: Procesando histórico de licitaciones... | MEM:94.8MB | T:5.0s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | 🕐 Procesando licitaciones expiradas para histórico... | MEM:94.8MB | T:5.0s
2025-08-12 15:15:14 | WARNING  | etapa4_profesional | _log_with_context:265 | No se encontró columna de fecha de cierre, saltando procesamiento de histórico | MEM:94.8MB | T:5.0s
2025-08-12 15:15:14 | INFO     | etapa4_profesional | _log_with_context:265 | ═══════════ PROCESAMIENTO COMPLETADO EXITOSAMENTE ═══════════ | MEM:94.8MB | T:5.0s
